"text","cmp_code","eu_code"
"and some considerable distance from the still powerless observer status that Labour proposes under its devolution plans.","305",NA
"An SNP Government will use our influence and voting power to gain the maximum benefits for Scottish industry and the Scottish people.","301","108"
"Our priority would be to enter into the negotiations on the new Common Fisheries Policy to get a better deal for Scotland’s fishing industry and to re-orientate the Common Agricultural Policy towards those who work the land.","703","108"
"We will ensure that rural and urban areas of Scotland receive maximum help from the appropriate EU funds.","301","108"
"Scotland’s representation in the European Parliament would double on Independence and the SNP will support the introduction of a Europe wide voting system for this Parliament to strengthen democracy.","202","108"
"In the interim we will introduce a proportional system for the first elections after independence.","202","108"
"We support extending the Parliament’s powers to include the proper scrutiny of the Council and the Commission.","202","108"
"An Independent Scottish Parliament will elect Scotland’s Commissioner and of course Scotland would take its turn at the European Presidency, bringing substantial benefits to the nation.","301","108"
"Diplomatic Links",NA,NA
"Scotland will require a cost effective , efficient and modern diplomatic presence in some of the world’s capitals.","107",NA
"Most small nations do not attempt to emulate the imperial pretensions of the United Kingdom, but instead target their diplomatic effort where it will do most good.","107",NA
"Scotland’s embassies and consulates will exist to promote Scottish trade and industry,","410",NA
"look after Scottish citizens","606",NA
"and represent the best of Scotland to the world.","107",NA
"We already pay our share of the UK diplomatic budget, but receive little in return.","305",NA
"An Independent Scotland would get a much better return for this necessary expenditure.","301",NA
"Dr AllanDr Allan Dr AllanMacartney MEPMacartney MEPMacartney MEP Macartney MEPMacartney MEPEurope and External Affairs Spokesperson “Scotland needs a direct voice in the European Union, so that we can protect and promote our national interests at the top table where the real decisions are taken - instead of being left on the sidelines.",NA,NA
"In the wider world, we have a responsibility to meet the UN’s guideline of 0.",NA,NA
"7 per cent of GDP devoted to overseas aid, and the SNP will honour this.",NA,NA
"”",NA,NA
"THE SNP MANIFESTO 1997",NA,NA
"9: Scotland in Europe and the World",NA,NA
"International Institutions",NA,NA
"Independence means joining in, not staying separate.","107",NA
"The real separatists are those who have put us in our present condition, for they do not allow us to take a full part in anything.","602",NA
"Scotland will be a full member of the Commonwealth","101",NA
"and will use its membership both to promote international co-operation and to market its expertise,","410",NA
"particularly in the educational field where Scottish Universities and Colleges already have a good reputation.","506",NA
"Scotland will be a member of the Council of Europe which unites almost all nations on the continent.","107",NA
"The Council is best known for its offshoot, the European Court of Human Rights, and an independent Scotland will fully support the Council and the Court and seek to assist in making its judgements and deliberations effective.","107",NA
"Scotland will be a member of the United Nations.","107",NA
"The Scottish UN Mission would be one of the two most important Scottish diplomatic postings (the other being the Scottish Permanent Representative to the EU)","107",NA
"and Scotland in membership of the UN will support peacekeeping, the development of aid, cultural and educational programmes and","107",NA
"- unlike many members - pay its dues while working for necessary reforms.","107",NA
"Finally Scotland will seek to assist in the establishment of an Association of States of the British Isles which will include England, Wales and Ireland.","101",NA
"This grouping will work together on problems and possibilities that exist in our area and which can be helped by joint action.","101",NA
"Defending Scotland",NA,NA
"No part of the UK has played such a central role in the defence of the realm as Scotland.","104",NA
"Its military and naval traditions are well known, and the professionalism of its service men and women will be an enormous asset to an independent state.","104",NA
"At the date of independence all serving service personnel from Scotland will be given the opportunity to transfer to the Scottish Defence Forces.","301",NA
"The same guarantee will apply to all MOD personnel serving in Scotland.","301",NA
"Conscription is neither necessary, desirable nor anticipated.","105",NA
"Indeed, as modern defence rejects conscription and as it is more costly in many ways, conscription would be a backward looking cul de sac.","105",NA
"Because of Scotland’s geographic position, vital assets and international perspective, a modern, efficient and appropriate defence structure can be established that will be professional, well resourced and well targeted to its tasks.","104",NA
"The Scottish Army will require infantry battalions, a commando battalion, an armoured regiment, and the requisite combat support and combat supply service units.","104",NA
"Stationed at existing barracks the Army will require 9000 regulars, 16000 regular reservists, 7000 national reserves and 2000 MOD civilians.","104",NA
"Traditional Scottish regiments will be restored wherever possible.","104",NA
"The Scottish Navy will require both surface and submarine craft based at Faslane and Rosyth with a berthing base at Lerwick.","104",NA
"It will have 5000 regulars, 2000 regular reserves and 600 national reserves as well as 5000 MoD personnel.","104",NA
"The Scottish Air Force will have both fixed wing and helicopter capability.","104",NA
"THE SNP MANIFESTO 1997",NA,NA
"9: Scotland in Europe and the World",NA,NA
"The main bases will be Leuchars, Kinloss, and Lossiemouth.","104",NA
"There will be 6000 regulars , 3650 regular reservists, 400 national reserves and 2850 MoD civilians.","104",NA
"The Scottish Defence Forces will prioritise joint services training, and support and command structures will be developed to avoid needless and costly duplication of effort.","303",NA
"A culture of inter service co-operation will be central to the Force’s philosophy.","104",NA
"The traditions of Scottish units, built up over many years, will be fostered and maintained in the Defence Forces.","104",NA
"An Independent Scotland will contribute to, and benefit from, international co-operation especially in peace keeping, training, and conflict resolution.","106",NA
"In addition to the SNP’s support for an EU Common Security and Defence Policy we would participate in the Western European Union, the Organisation for Security and Co-operation in Europe, the North Atlantic Co-operation Council and the Partnership for Peace.","106",NA
"A Peacekeeping college will be established in Scotland to instruct SDF and foreign personnel in the theory and practice of peace keeping and seek to place Scotland in the forefront of international peacekeeping efforts.","106",NA
"The SNP have a long standing objection to nuclear weapons.","105",NA
"We will negotiate a phased but complete withdrawal of Trident from the Clyde and invest our savings from this costly , deadly and unnecessary nuclear deterrent in conventional defence as well as in other priorities including health and education.","105",NA
"An independent Scotland will inherit a treaty obligation to NATO.","105",NA
"However our opposition to nuclear defence will make our continued participation in nuclear alliances difficult.","105",NA
"We therefore propose to negotiate a phased withdrawal from NATO","105",NA
"but will retain military co-operation with NATO nations as a result of our other proposed international involvements already mentioned above.","104",NA
"Defence Industries in Scotland will be free to carry on their businesses in cooperation with firms outside Scotland.","401",NA
"Their end user certifications will be subject to stringent scrutiny, but at the same time Scottish firms will have priority in tendering for SDF contracts within the constraints of EU legislation.","412","108"
"Refit of the SDF navy will take place at Rosyth,","104",NA
"and the rolling programme of equipment replacement should enhance the position of Scottish defence contractors who will, at last, have a national force to attend to","104",NA
"without being totally dependent on the lottery of UK defence procurement procedures run from distant and often deaf Whitehall.","305",NA
"The SNP will also promote Defence Diversification , with funding already allocated in the SNP Budget.","104",NA
"The highly skilled Scottish defence manufacturing companies, and their workers, will have a brighter future both in supplying the SDF and in being encouraged and assisted to expand their abilities and markets.","104",NA
"Scotland helping the world.",NA,NA
"It has been, and remains, a matter of shame that the UK, one of the richer nations of the world, is so miserly when it comes to international aid.","602",NA
"The UK presently falls far short of the agreed international target of 0.7% of GDP to be spent on international aid.","602",NA
"Indeed further recent cuts have taken the UK’s GDP share to below 0.3%.","602",NA
"The SNP has budgeted for a steady growth from this low point (which we shall inherit), with the aim of reaching 0.7% in six years.","107",NA
"This period will allow the development of the necessary infrastructure, both governmental and voluntary, to meet the challenge of overseas aid and relief work.","107",NA
"Defence Spokesperson",NA,NA
"“An independent Scotland will benefit from strong conventional forces, and will have no place for expensive and useless Trident nuclear weapons.",NA,NA
"Like other small nations, we will participate in European defence structures, and invest in defence diversification.",NA,NA
"”",NA,NA
"THE SNP MANIFESTO 1997",NA,NA
"9: Scotland in Europe and the World",NA,NA
"Small countries in Europe lead the way in aid, relief and international assistance.","107",NA
"Sweden, Norway and Denmark are good examples of different models that work well.","107",NA
"Scotland can be amongst them and with independence it will be.","301",NA
"Kenny MacAskillKenny MacAskillKenny MacAskillKenny MacAskillKenny MacAskillSNP National Treasurer",NA,NA
"“Only the SNP stand up for the mainstream Scottish values of enterprise and compassion - and that is reflected throughout this manifesto document.",NA,NA
"We are the only real Scottish party standing in this election.",NA,NA
"We don’t take our orders from London.",NA,NA
"We put Scotland first - every time.",NA,NA
"”",NA,NA
"THE SNP MANIFESTO 1997",NA,NA
"10: Paying for Scotland’s Future",NA,NA
"This manifesto has laid out the main proposals of the SNP for the creation of an independent nation once again","301",NA
"and the sensitive, compassionate and forward looking governance of that nation which the SNP believe can be delivered.","305",NA
"But plans would be worthless without the resources to pay for them.","305",NA
"And because the SNP aspire to govern Scotland, we also plan in detail for our country.","305",NA
"That is why we publish with this manifesto a fully costed budget for the first four years of independence.","301",NA
"That budget takes account of the riches of Scotland and of the extra resources we can generate by a new approach to business and individual taxation.","410",NA
"It lays out those areas in which we can re-order spending , switching resources from needless projects like Trident, to needed projects like new schools and hospitals.","504",NA
"Whilst the accompanying document explains the budget measures in detail, the chart opposite gives the basic financial information and answers the questions:","000",NA
"Where is the money coming from?","000",NA
"and",NA,NA
"Where is the money going?","000",NA
"It also gives that strong affirmation that Alex Salmond used in his introduction.","000",NA
"For it says",NA,NA
"YES WE CAN!","301",NA
"10: Paying for Scotland’s Future",NA,NA
"THE SNP MANIFESTO 1997",NA,NA
"Using your vote",NA,NA
"On the 1st of May you will have the opportunity of using your vote to choose Scotland’s future.","202",NA
"The SNP has laid out in this manifesto its plans and proposals, and - alone amongst the political parties - has clearly costed them .","305",NA
"Also alone amongst the political parties, the Scottish National Party is offering a programme made for Scotland in Scotland:","301",NA
"a programme that uses Scottish resources and Scottish principles to solve Scottish problems.","301",NA
"Independence is the normal status for nations.","301",NA
"More than half of the nations of the world are smaller than Scotland, and most are much poorer.","107",NA
"Yet they have chosen independence, and not one would wish to give it up.","301",NA
"We can do so too - together.","606",NA
"We can answer the questions about our future with the confident statement",NA,NA
"“YES WE CAN”","301",NA
"Yes We Can be free:","301",NA
"Yes We Can be independent:","301",NA
"Yes We Can pay our way in the world.","107",NA
"And yes, we must!","301",NA
